616             Matérias-primas, subsidiárias e de consumo        03NN      
6161            Matérias-primas                                   04SN      
6162            Matérias subsidiárias                             04SN      
6163            Materiais diversos                                04SN      
6164            Embalagens de consumo                             04SN      
619                                                               03NN      
62              FORNECIMENTOS E SERVIÇOS EXTERNOS                 02NN      
621             Subcontratos                                      03SN      
6211            Transportes escolares                             04SN      
6212            Limpeza e Higiene                                 04SN      
6213            Assistência Técnica                               04SN      
6214            Espetáculos e afina                               04SN      
6219            OUTROS............                                04SN      
622             Fornecimentos e serviços                          03NN      
62211           Electricidade                                     05SN      
62212           Combustíveis                                      05NN      
622121          Gasóleo                                           06SN      
622122          Gasolina                                          06SN      
622123          Outros                                            06SN      
62213           Água                                              05SN      
62214           Outros fluídos                                    05SN      
62215           Ferramentas e utensílios de desgaste rápido       05SN      
62216           Livros e documentação técnica                     05SN      
62217           Material de escritório                            05SN      
62218           Artigos para oferta                               05SN      
62219           Rendas e alugueres                                05SN      
62220           Vestuário e Calçado                               05SN      
62221           Despesas de representação                         05SN      
62222           Comunicação                                       05SN      
62223           Seguros                                           05SN      
62224           "Royalties"                                       05SN      
62225           Transportes de mercadorias                        05SN      
62226           Transportes de pessoal                            05SN      
62227           Deslocações e estadas                             05SN      
62228           Comissões                                         05SN      
62229           Honorários                                        05SN      
62231           Contencioso e notariado                           05SN      
62232           Conservação e reparação                           05SN      
62233           Publicidade e propaganda                          05SN      
62234           Limpeza, higiene e conforto                       05SN      
62235           Vigilância e segurança                            05SN      
62236           Trabalhos especializados                          05SN      
62290           Encargos de cobrança                              05SN      
62298           Outros fornecimentos e serviços                   05SN      
62299                                                             05SN      
629                                                               03NN      
63              TRANSF. E SUBSÍD. CORRENT. CONCED. PREST. SOCIAIS 02NN      
631             Transferências correntes concedidas               03SN      
632             Subsídios correntes concedidos                    03SN      
633             Prestações sociais                                03SN      
638             Outras                                            03SN      
639                                                               03SN      
64              CUSTOS COM O PESSOAL                              02NN      
641             Remunerações dos membros dos órgãos autárquicos   03SN      
642             Remunerações do pessoal                           03NN      
6421            Remunerações base do pessoal                      04NN      
64211           Pessoal dos quadros                               05SN      
64212           Pessoal em qualquer outra situação                05NN      
642121          Pessoal com contrato a termo certo                06SN      
642122          Outras situações                                  06SN      
6422            Suplementos de remunerações                       04NN      
64221           Trabalho extraordinário                           05SN      
64222           Trabalho em regime de turnos                      05SN      
64223           Abono para falhas                                 05SN      
64224           Subsídio de refeição                              05SN      
64225           Ajudas de custo                                   05SN      
64226           Vestuário e artigos pessoais                      05SN      
64227           Alimentação e alojamento                          05SN      
64228           Outros suplementos                                05SN      
6423            Prestações sociais directas                       04NN      
64231           Subsídio familiar a crianças e jovens             05SN      
64232           Outras prestações familiares                      05SN      
64233           Outras prestações de acção social                 05SN      
643             Pensões                                           03SN      
645             Encargos sobre remunerações                       03NN      
6451            Assistência na doença dos funcionários públicos   04SN      
6452            Segurança social dos funcionários públicos        04SN      
6453            Segurança social - Regime geral                   04SN      
6458            Outros encargos sobre remunerações                04SN      
646             Seguros de acidentes no trabalho e doenças profis.03SN      
647             Encargos sociais voluntários                      03SN      
648             Outros custos com o pessoal                       03NN      
6481            Despesas de saúde                                 04SN      
6482            Seguros de saúde                                  04SN      
6483            Formaçao profissional                             04SN      
649                                                               03SN      
65              OUTROS CUSTOS E PERDAS OPERACIONAIS               02NN      
651             Impostos e taxas                                  03NN      
6511            Imposto sobre o rendimento                        04SN      
6519            Impostos e Taxas Diversas                         04SN      
652             Quotizações                                       03SN      
653             Despesas com propriedade industrial/Intelectual   03SN      
658             Outros custos e perdas operacionais               03SN      
659                                                               03SN      
66              AMORTIZAÇÕES DO EXERCÍCIO                         02NN      
662             Imobilizações corpóreas                           03NN      
6621            Terrenos e recursos naturais                      04SN      
6622            Edifícios e outras construções                    04SN      
6623            Equipamento básico                                04SN      
6624            Equipamento de transporte                         04SN      
6625            Ferramentas e utensílios                          04SN      
6626            Equipamento administrativo                        04SN      
6627            Taras e vasilhame                                 04SN      
6628            Outras imobilizações corpóreas                    04SN      
663             Imobilizações incorpóreas                         03NN      
6631            Despesas de instalação                            04SN      
6632            Despesas de investigação e desenvolvimento        04SN      
6633            Propriedade industrial e outros direitos          04SN      
6639                                                              04SN      
665             Bens de domínio público                           03NN      
6651            Terrenos e recursos naturais                      04SN      
6652            Edifícios                                         04SN      
6653            Outras construções e infraestruturas              04SN      
6655            Bens do património histórico, artístico e cultural04SN      
6659            Outros bens de domínio público                    04SN      
669                                                               03NN      
67              PROVISÕES DO EXERCÍCIO                            02NN      
671             Para cobranças duvidosas                          03SN      
672             Para riscos e encargos                            03NN      
6721            Pensões                                           04SN      
6723            Processos judiciais em curso                      04SN      
6724            Acidentes de trabalho e doenças profissionais     04SN      
6729                                                              04SN      
673             Para depreciação de existências                   03NN      
6732            Mercadorias                                       04SN      
6733            Produtos acabados e intermédios                   04SN      
6734            Subprodutos, desperdícios, resíduos e refugos     04SN      
6735            Produtos e trabalhos em curso                     04SN      
6736            Matérias-primas, subsidiárias e de consumo        04SN      
6739                                                              04SN      
679                                                               03NN      
68              CUSTOS E PERDAS FINANCEIROS                       02NN      
681             Juros suportados                                  03NN      
6811            Em moeda nacional                                 04NN      
68111           De curto prazo                                    05SN      
68112           De médio e longo prazo                            05NN      
681121          Empréstimos bancários                             06SN      
681122          Empréstimos por obrigações                        06SN      
681123          Outros empréstimos obtidos                        06SN      
68113           Outros Juros                                      05SN      
6812                                                              04SN      
682             Perdas em entidades participadas                  03NN      
683             Amortizações de investimentos em imóveis          03NN      
6831            Terrenos e recursos naturais                      04SN      
6832            Edifícios e outras construções                    04NN      
68321           Edifícios                                         05SN      
68322           Outras construções                                05SN      
684             Provisões para aplicações financeiras             03NN      
6841            Títulos negociáveis                               04SN      
6842            Outras aplicações de tesouraria                   04SN      
6843            Partes de capital                                 04SN      
6844            Obrigações e títulos de participação              04SN      
6845                                                              04SN      
6848            Outras aplicações financeiras                     04SN      
685             Diferenças de câmbio desfavoráveis                03NN      
687             Perdas na alienação de aplicações de tesouraria   03NN      
688             Outros custos e perdas financeiros                03NN      
6881            Serviços bancários                                04SN      
6888            Outros não especificados                          04SN      
689                                                               03NN      
69              CUSTOS E PERDAS EXTRAORDINÁRIOS                   02NN      
691             Transferências de capital concedidas              03SN      
692             Dívidas incobráveis                               03NN      
693             Perdas em existências                             03NN      
6931            Sinistros                                         04SN      
6932            Quebras                                           04SN      
6938            Outras                                            04SN      
694             Perdas em imobilizações                           03NN      
6941            Alienação de investimentos financeiros            04SN      
6942            Alienação de imobilizações corpóreas              04SN      
6943            Alienação de imobilizações incorpóreas            04SN      
6944            Sinistros                                         04SN      
6945            Abates                                            04SN      
6948            Outras                                            04SN      
695             Multas e penalidades                              03NN      
6951            Multas fiscais                                    04SN      
6952            Multas não fiscais                                04SN      
6958            Outras penalidades                                04SN      
696             Aumentos de amortizações e de provisões           03NN      
6961            Amortizações                                      04SN      
6962            Provisões                                         04SN      
697             Correcções relativas a exercícios anteriores      03NN      
6971            Restituições                                      04SN      
698             Outros custos e perdas extraordinários            03NN      
6982            Diferenças de câmbio extraordinárias              04SN      
6988            Outros não especificados                          04SN      
699                                                               03SN      
7               PROVEITOS E GANHOS                                01NN      
71              VENDAS E PRESTAÇÕES DE SERVIÇOS                   02NN      
711             Vendas                                            03NN      
7111            Mercadorias                                       04NN      
71111           Habitação social                                  05SN      
7112            Produtos acabados e intermédios                   04NN      
71121           Água                                              05SN      
71122           Electricidade                                     05SN      
71123           Habitação social                                  05SN      
7113            Subprodutos, desperdícios, resíduos e refugos     04SN      
7115            IVA das vendas com imposto incluído               04NN      
7117            Devolução de vendas                               04NN      
7118            Descontos e abatimentos em vendas                 04NN      
712             Prestações de serviços                            03NN      
7121            Venda de bens e prestações de serviços correntes  04NN      
71211           Venda de bens duradouros                          05NN      
712111          Venda de bens duradouros                          06SN      
71212           Venda de bens não duradouros                      05NN      
712123          Outros                                            06SN      
71213           Prestações de serviços                            05NN      
712131          Saneamento                                        06NN      
7121311         Ligação                                           07SN      
7121312         Conservação                                       07SN      
712132          Residuos sólidos                                  06SN      
712133          Transportes colectivos de pessoas e mercadorias   06SN      
712134          Trabalhos por conta de particulares               06SN      
712135          Cemitérios                                        06SN      
712136          Mercados e feiras                                 06SN      
712137          Instalações desportivas, culturais e recreativas  06SN      
712138          Parques de estacionamento                         06SN      
712139          Outros                                            06SN      
71214           Rendas e alugueres                                05NN      
712141          Habitação e outros edificios                      06SN      
712142          Outros                                            06SN      
72              IMPOSTOS E TAXAS                                  02NN      
721             Impostos directos                                 03NN      
7211            Contribuição Autárquica                           04SN      
7212            Imposto municipal sobre veículos                  04SN      
7213            Imposto municipal de sisa                         04SN      
7214            Derrama                                           04SN      
7215            Impostos abolidos                                 04SN      
722             Impostos indirectos                               03NN      
7221            Imposto sobre o valor acrescentado                04NN      
72211           Participação rceitas IVA s/actividades turisticas 05SN      
7222            Outros                                            04NN      
72221           Mercados e feiras                                 05SN      
72222           Loteamentos e obras                               05SN      
72223           Ocupação da via pública                           05SN      
72225           Publicidade                                       05SN      
72226           Outros                                            05SN      
724             Taxas                                             03NN      
7241            Taxas                                             04NN      
72411           Mercados e feiras                                 05SN      
72412           Loteamentos e obras                               05SN      
72413           Ocupação da via pública                           05SN      
72415           Caça, uso e porte de arma                         05SN      
72416           Outras                                            05SN      
7242            Multas e outras penalidades                       04NN      
72421           Multas                                            05SN      
72422           Juros de mora                                     05SN      
72423           Taxas de relaxe e outras                          05SN      
725             Reembolsos e restituições                         03NN      
726             Anulações                                         03NN      
728             Outros                                            03NN      
73              PROVEITOS SUPLEMENTARES                           02NN      
731             Serviços sociais                                  03SN      
732             Aluguer de equipamento                            03SN      
733                                                               03SN      
734             Estudos, projectos e assistência tecnológica      03SN      
735             "Royalties"                                       03SN      
738             Não especificados inerentes ao valor acrescentado 03SN      
739             Outros                                            03SN      
74              TRANSFERÊNCIAS E SUBSÍDIOS OBTIDOS                02NN      
742             Transferências obtidas                            03NN      
7421            Administrações Públicas                           04NN      
74211           Orçamento do Estado                               05NN      
742111          Transferências Correntes                          06NN      
7421111         Fundo Geral Municipal                             07SN      
7421112         Fundo Coesão Municipal                            07SN      
7421113         Fundo de Financiamento Freguesias                 07SN      
7421114         Exterior                                          07SNN     
742112          Transferências de Capital                         06NN      
7421121         Fundo Geral Municipal                             07SN      
7421122         Fundo Coesão Municipal                            07SN      
7421123         Cooperação Técnica e Financeira                   07SN      
74212           Fundos e Serviços Autónomos                       05SN      
74213           Administração Autárquica                          05SN      
7422            Administrações Privadas                           04NN      
74221           Instituições Particulares                         05SN      
7423            Famílias                                          04SN      
7424            Exterior                                          04NN      
74241           FEDER                                             05SN      
7425            Empresas                                          04NN      
74251           Empresas públicas municipais e intermunicipais    05SN      
74252           Outras                                            05SN      
743             Subsídios correntes obtidos                       03NN      
749                                                               03NN      
75              TRABALHOS PARA A PRÓPRIA ENTIDADE                 02NN      
751             Investimentos financeiros                         03NN      
752             Imobilizações corpóreas                           03NN      
753             Imobilizações incorpóreas                         03NN      
754             Imobilizações em curso                            03NN      
755             Bens de domínio público                           03NN      
756             Custos diferidos                                  03NN      
759                                                               03NN      
76              OUTROS PROVEITOS E GANHOS OPERACIONAIS            02NN      
761             Direitos de propriedade industrial                03SN      
768             Outros não especif. alheios ao valor acrescentado 03SN      
7687            Outras receitas correntes                         04SN      
769                                                               03NN      
78              PROVEITOS E GANHOS FINANCEIROS                    02NN      
781             Juros obtidos                                     03NN      
7811            Rendimento de propriedade                         04NN      
78111           Juros                                             05NN      
781111          Depósitos                                         06SN      
781112          Obrigações e títulos de participação              06SN      
781113          Empréstimos                                       06SN      
781114          Outros                                            06SN      
78112           Dividendos e outras participações em lucros       05NN      
781123          Serviços municipalizados                          06SN      
781124          Empresas municipais e intermunicipais             06SN      
781126          Outros                                            06SN      
78113           Renda de terrenos                                 05NN      
781131          Renda de terrenos                                 06SN      
78114           Outros                                            05NN      
781141          Outros                                            06SN      
782             Ganhos em entidades participadas                  03NN      
783             Rendimentos de imóveis                            03NN      
7831            Terrenos e recursos naturais                      04SN      
7832            Edifícios e outras construções                    04NN      
78321           Edifícios                                         05SN      
78322           Outras construções                                05SN      
784             Rendimentos de participações de capital           03NN      
7841            Empresas municipais e intermunicipais             04SN      
785             Diferenças de câmbio favoráveis                   03NN      
786             Descontos de pronto pagamento obtidos             03NN      
787             Ganhos na alienação de aplicações de tesouraria   03NN      
7871            Activos financeiros                               04NN      
78711           Títulos a curto prazo                             05SN      
78712           Títulos a médio e longo prazos                    05SN      
78713           Títulos de participação                           05SN      
78714           Emprestimos a curto prazo                         05SN      
78715           Emprestimos a médio e longo prazos                05NN      
787151          Instituições de crédito                           06SN      
787152          IGAPHE                                            06SN      
787153          Fundo de turismo                                  06SN      
78716           Outros                                            05NN      
787161          Outros                                            06SN      
7872            Passivos financeiros                              04NN      
78721           Títulos a curto prazo                             05SN      
78722           Títulos a médio e longo prazos                    05SN      
78723           Empréstimos a curto prazo                         05SN      
78724           Empréstimos a médio e longo prazos                05NN      
787241          Obrigações                                        06SN      
787242          Outros                                            06SN      
788             Outros proveitos e ganhos financeiros             03NN      
7881            Outros                                            04SN      
789                                                               03NN      
79              PROVEITOS E GANHOS EXTRAORDINÁRIOS                02NN      
791             Restituição de impostos                           03NN      
792             Recuperação de dívidas                            03NN      
793             Ganhos em existências                             03NN      
7931            Sinistros                                         04SN      
7932            Sobras                                            04SN      
7938            Outros                                            04SN      
794             Ganhos em imobilizações                           03NN      
7941            Alienação de investimentos financeiros            04SN      
7942            Alienação de imobilizações corpóreas              04NN      
79421           Venda de bens de investimento                     05NN      
794211          Terrenos e recursos naturais                      06NN      
7942111         Terrenos e recursos naturais                      07SN      
794212          Edificios e outras construções                    06NN      
7942121         Edificios e outras construções                    07SN      
794213          Equipamento de transporte                         06NN      
7942131         Equipamento de transporte                         07SN      
794214          Maquinaria e equipamento                          06NN      
7942141         Maquinaria e equipamento                          07SN      
7943            Alienação de imobilizações incorpóreas            04SN      
7944            Sinistros                                         04SN      
7948            Outros                                            04NN      
79481           Outros                                            05SN      
795             Benefícios de penalidades contratuais             03NN      
7951            Multas                                            04SN      
7952            Juros de mora                                     04SN      
7953            Taxas de relaxe                                   04SN      
796             Reduções de amortizações e provisões              03NN      
7961            Amortizações                                      04SN      
7962            Provisões                                         04SN      
797             Correcções relativas a exercícios anteriores      03NN      
7971            Reposições não abatidas nos pagamentos            04NN      
79711           Reposições não abatidas nos pagamentos            05SN      
798             Outros proveitos e ganhos extraordinários         03NN      
7981            Outras receitas de capital                        04NN      
79811           Activos incorpóreos                               05SN      
79812           Mais valias resultantes da colocação obrigações   05SN      
79813           Diversos                                          05SN      
7982            Diferenças de câmbio extraordinárias              04SN      
7983            Transferências de capital                         04SN      
7988            Outros não especificados                          04SN      
799                                                               03NN      
8               RESULTADOS                                        01NN      
81              RESULTADOS OPERACIONAIS                           02SN      
82              RESULTADOS FINANCEIROS                            02SN      
83              (RESULTADOS CORRENTES)                            02SN      
84              RESULTADOS EXTRAORDINÁRIOS                        02SN      
88              RESULTADO LÍQUIDO DO EXERCÍCIO                    02SN      
                                                                                                                                                                                                                                                                                                                                                                                                                                           
